# Delaunay Triangulation Result
# VERTICES 16000
v 0.155554 0.221557
v 0.250983 0.187793
v 0.214141 0.315451
v 0.754830 0.448348
v 0.428705 0.654180
v 0.331426 0.492260
v 0.745009 0.304645
v 0.250989 0.667932
v 0.335285 0.599804
v 0.516996 0.268939
v 0.597665 0.244978
v 0.139813 0.607184
v 0.666852 0.200021
v 0.890417 0.511068
v 0.059076 0.514595
v 0.035089 0.726478
v 0.624802 0.184006
v 0.254910 0.858753
v 0.161118 0.716554
v 0.092788 0.447083
v 0.245511 0.618771
v 0.800300 0.461820
v 0.536419 0.410629
v 0.582311 0.434488
v 0.523870 0.558681
v 0.473064 0.630244
v 0.477997 0.681235
v 0.530996 0.687087
v 0.347258 0.396087
v 0.376747 0.447027
v 0.767042 0.313127
v 0.134722 0.728180
v 0.234826 0.802363
v 0.774529 0.191819
v 0.768537 0.362522
v 0.841578 0.491643
v 0.378407 0.927972
v 0.862526 0.477060
v 0.172330 0.564889
v 0.350272 0.677066
v 0.309061 0.663936
v 0.683224 0.420936
v 0.147043 0.518902
v 0.554666 0.208329
v 0.193046 0.332862
v 0.316322 0.251217
v 0.327326 0.184710
v 0.230972 0.399390
v 0.675595 0.542094
v 0.714606 0.687602
v 0.191244 0.200403
v 0.108547 0.880829
v 0.099963 0.501221
v 0.822455 0.604921
v 0.875595 0.543333
v 0.543097 0.914587
v 0.068182 0.697062
v 0.274480 0.278543
v 0.273812 0.355233
v 0.667183 0.700563
v 0.363372 0.295984
v 0.493174 0.349081
v 0.784774 0.541467
v 0.395649 0.433877
v 0.491550 0.477737
v 0.418406 0.339152
v 0.154738 0.347720
v 0.224906 0.414941
v 0.102561 0.876211
v 0.206795 0.859803
v 0.245468 0.809443
v 0.822394 0.249866
v 0.841388 0.313259
v 0.197034 0.887220
v 0.044090 0.807685
v 0.828766 0.199919
v 0.107456 0.781827
v 0.985037 0.368787
v 0.145291 0.692719
v 0.951921 0.393064
v 0.444396 0.847779
v 0.583322 0.193379
v 0.462582 0.203507
v 0.684553 0.183623
v 0.805085 0.309125
v 0.827081 0.438918
v 0.068476 0.465750
v 0.461007 0.186162
v 0.884651 0.222642
v 0.214490 0.918843
v 0.184240 0.897318
v 0.744881 0.222759
v 0.632872 0.197514
v 0.207230 0.682163
v 0.890950 0.253622
v 0.010262 0.681537
v 0.052429 0.794983
v 0.942007 0.392178
v 0.089644 0.688911
v 0.222945 0.825867
v 0.171527 0.873071
v 0.207315 0.877027
v 0.068372 0.809372
v 0.019208 0.707506
v 0.307756 0.249881
v 0.259113 0.184210
v 0.758838 0.627817
v 0.814159 0.595854
v 0.200086 0.181666
v 0.505079 0.579930
v 0.409815 0.400598
v 0.641639 0.517439
v 0.476809 0.271493
v 0.467299 0.661581
v 0.695006 0.633302
v 0.255596 0.259602
v 0.474737 0.613877
v 0.410360 0.657835
v 0.334323 0.578483
v 0.473316 0.199940
v 0.161320 0.425003
v 0.470455 0.308631
v 0.501415 0.999470
v 0.083775 0.397275
v 0.150493 0.581511
v 0.620384 0.207514
v 0.247135 0.256747
v 0.267924 0.179428
v 0.253225 0.184699
v 0.213614 0.324177
v 0.551179 0.271895
v 0.662238 0.433510
v 0.499761 0.343596
v 0.745683 0.299588
v 0.674100 0.256048
v 0.417830 0.672438
v 0.255290 0.521150
v 0.245021 0.603474
v 0.837791 0.369521
v 0.667906 0.200638
v 0.893094 0.510813
v 0.536848 0.943645
v 0.031505 0.728262
v 0.625715 0.182548
v 0.865939 0.259346
v 0.170069 0.728995
v 0.115287 0.444301
v 0.290460 0.598249
v 0.806678 0.461085
v 0.468604 0.599752
v 0.432332 0.587785
v 0.566937 0.526273
v 0.536137 0.369067
v 0.475234 0.681261
v 0.531205 0.687261
v 0.610845 0.661403
v 0.384816 0.449026
v 0.702886 0.257078
v 0.280963 0.873010
v 0.211874 0.778122
v 0.231321 0.824883
v 0.241174 0.657620
v 0.539060 0.192182
v 0.927822 0.381330
v 0.146853 0.554801
v 0.838337 0.451294
v 0.352288 0.676250
v 0.313044 0.662952
v 0.332608 0.591144
v 0.145260 0.512873
v 0.558452 0.207299
v 0.349016 0.209873
v 0.255082 0.320477
v 0.174958 0.335263
v 0.411181 0.241333
v 0.544856 0.679568
v 0.715538 0.687474
v 0.198517 0.201427
v 0.105937 0.879855
v 0.506923 0.912813
v 0.822345 0.607791
v 0.536186 0.895636
v 0.538171 0.888418
v 0.931475 0.315338
v 0.272581 0.281050
v 0.361717 0.276871
v 0.706690 0.664680
v 0.372269 0.295547
v 0.656166 0.519993
v 0.216923 0.466035
v 0.379051 0.475459
v 0.471214 0.500547
v 0.417008 0.339473
v 0.158402 0.337373
v 0.228527 0.409029
v 0.109306 0.876353
v 0.208534 0.862234
v 0.246228 0.809082
v 0.757974 0.188930
v 0.829642 0.306888
v 0.128068 0.810152
v 0.046908 0.804937
v 0.827706 0.196514
v 0.910526 0.228799
v 0.036964 0.648507
v 0.858090 0.322679
v 0.952454 0.393095
v 0.169928 0.562238
v 0.584418 0.192558
v 0.461632 0.203916
v 0.685165 0.183832
v 0.814686 0.320420
v 0.825427 0.438964
v 0.069946 0.448174
v 0.820599 0.552834
v 0.885680 0.220414
v 0.212229 0.919148
v 0.181165 0.894566
v 0.741614 0.220588
v 0.638515 0.210358
v 0.210918 0.679344
v 0.117259 0.765327
v 0.016603 0.690813
v 0.055988 0.806813
v 0.395679 0.948197
v 0.943251 0.334570
v 0.179670 0.804622
v 0.144696 0.849619
v 0.209221 0.876873
v 0.070767 0.822411
v 0.023129 0.719087
v 0.270724 0.229401
v 0.179186 0.222872
v 0.391709 0.248092
v 0.812211 0.592856
v 0.200220 0.183873
v 0.513032 0.578564
v 0.403651 0.414625
v 0.491660 0.372263
v 0.274756 0.485511
v 0.467477 0.659553
v 0.628306 0.703867
v 0.258759 0.260259
v 0.526652 0.400445
v 0.408657 0.655347
v 0.576380 0.338102
v 0.452147 0.205898
v 0.841339 0.588967
v 0.303302 0.491041
v 0.490858 0.983618
v 0.089014 0.394461
v 0.862520 0.429988
v 0.623209 0.205597
v 0.249849 0.238316
v 0.267526 0.180101
v 0.254163 0.184337
v 0.214478 0.323422
v 0.277183 0.561264
v 0.434427 0.665103
v 0.665730 0.513286
v 0.258225 0.701328
v 0.664818 0.230680
v 0.416647 0.671179
v 0.518124 0.261024
v 0.755033 0.427292
v 0.843434 0.382319
v 0.667643 0.202916
v 0.892733 0.512679
v 0.053471 0.471376
v 0.035218 0.728002
v 0.625574 0.183292
v 0.886777 0.278277
v 0.281539 0.841530
v 0.121243 0.450111
v 0.713449 0.409141
v 0.547460 0.204986
v 0.545554 0.419671
v 0.431763 0.584941
v 0.528497 0.571290
v 0.492206 0.631727
v 0.476655 0.681664
v 0.320452 0.481504
v 0.392500 0.359168
v 0.454322 0.391332
v 0.305649 0.775308
v 0.308553 0.875390
v 0.212579 0.778820
v 0.824545 0.233254
v 0.769076 0.355800
v 0.194234 0.548507
v 0.934728 0.376871
v 0.851706 0.448383
v 0.841008 0.453118
v 0.654144 0.339733
v 0.692518 0.361115
v 0.592500 0.335421
v 0.818081 0.571520
v 0.558434 0.206290
v 0.353557 0.205153
v 0.259855 0.317097
v 0.181055 0.330609
v 0.767796 0.596822
v 0.542546 0.682326
v 0.718430 0.686654
v 0.196660 0.202529
v 0.106274 0.880630
v 0.509098 0.903389
v 0.825286 0.618612
v 0.534526 0.909515
v 0.542441 0.898857
v 0.071730 0.700212
v 0.280031 0.279567
v 0.280711 0.366692
v 0.343184 0.300572
v 0.720611 0.647941
v 0.348349 0.501532
v 0.464058 0.246757
v 0.377795 0.477646
v 0.507781 0.536936
v 0.593530 0.681292
v 0.156994 0.341089
v 0.414557 0.233020
v 0.130795 0.905274
v 0.208308 0.860190
v 0.814220 0.248153
v 0.758262 0.191912
v 0.707947 0.190821
v 0.190196 0.896655
v 0.178971 0.950267
v 0.159218 0.850536
v 0.910648 0.228315
v 0.040076 0.645882
v 0.856314 0.324870
v 0.403952 0.954247
v 0.558409 0.183919
v 0.815287 0.426853
v 0.462104 0.203742
v 0.318031 0.827319
v 0.189234 0.709769
v 0.570712 0.183786
v 0.067783 0.448894
v 0.820366 0.550296
v 0.120103 0.795967
v 0.075050 0.802976
v 0.181832 0.901987
v 0.261509 0.794453
v 0.636756 0.208038
v 0.689473 0.217927
v 0.121083 0.767622
v 0.017958 0.692582
v 0.062060 0.805294
v 0.066319 0.606032
v 0.945959 0.336144
v 0.178322 0.807700
v 0.142111 0.847565
v 0.208106 0.877852
v 0.072795 0.820861
v 0.024300 0.719193
v 0.211200 0.246409
v 0.176588 0.212244
v 0.239770 0.397927
v 0.415305 0.199512
v 0.171717 0.189245
v 0.568157 0.520054
v 0.404374 0.413999
v 0.380093 0.497061
v 0.504301 0.286112
v 0.650554 0.472737
v 0.629777 0.703713
v 0.256902 0.261783
v 0.629011 0.493646
v 0.414545 0.655525
v 0.344647 0.579451
v 0.453753 0.207825
v 0.839911 0.588248
v 0.308363 0.495828
v 0.497855 0.992894
v 0.087292 0.401780
v 0.448606 0.864849
v 0.215109 0.623771
v 0.248305 0.235981
v 0.267171 0.178695
v 0.258476 0.185382
v 0.323797 0.217157
v 0.737871 0.448816
v 0.565479 0.373476
v 0.672452 0.525421
v 0.260750 0.710437
v 0.668966 0.242546
v 0.420721 0.671235
v 0.268513 0.548894
v 0.769444 0.427073
v 0.171012 0.656280
v 0.673280 0.203023
v 0.098725 0.549011
v 0.546871 0.954982
v 0.032853 0.726539
v 0.626358 0.181829
v 0.114956 0.733247
v 0.278898 0.840954
v 0.119656 0.457854
v 0.719269 0.413182
v 0.548863 0.205664
v 0.588928 0.476718
v 0.575375 0.481215
v 0.438919 0.481300
v 0.494515 0.630193
v 0.478671 0.674757
v 0.487985 0.322316
v 0.398413 0.358006
v 0.568494 0.619906
v 0.302818 0.772744
v 0.313510 0.877434
v 0.236664 0.793520
v 0.775485 0.184245
v 0.233588 0.652885
v 0.203750 0.546753
v 0.379866 0.939609
v 0.858912 0.462314
v 0.843495 0.452869
v 0.337859 0.658788
v 0.701182 0.372874
v 0.673684 0.417597
v 0.825463 0.566835
v 0.558532 0.206688
v 0.210446 0.357589
v 0.261074 0.324620
v 0.183664 0.332083
v 0.768390 0.598825
v 0.548943 0.681235
v 0.318019 0.293589
v 0.187616 0.198181
v 0.136597 0.896029
v 0.093805 0.495817
v 0.826934 0.617598
v 0.540205 0.908883
v 0.548703 0.900957
v 0.935225 0.320930
v 0.265033 0.276498
v 0.754984 0.671082
v 0.717204 0.659527
v 0.251166 0.443011
v 0.346486 0.500303
v 0.452159 0.222438
v 0.474744 0.391153
v 0.506892 0.535881
v 0.450750 0.360356
v 0.143796 0.360224
v 0.230574 0.418086
v 0.138803 0.914750
v 0.155572 0.804795
v 0.759788 0.196162
v 0.757735 0.190005
v 0.191813 0.711069
v 0.189767 0.909322
v 0.183530 0.964351
v 0.157563 0.862214
v 0.092340 0.780370
v 0.961503 0.363791
v 0.849041 0.330329
v 0.054022 0.606333
v 0.180907 0.560918
v 0.589828 0.190082
v 0.459120 0.203655
v 0.831701 0.324233
v 0.711984 0.193828
v 0.571625 0.181045
v 0.072991 0.462400
v 0.464101 0.187186
v 0.883463 0.213957
v 0.076716 0.801293
v 0.184259 0.903944
v 0.795802 0.264836
v 0.640714 0.210542
v 0.689032 0.217346
v 0.108780 0.763442
v 0.987697 0.316760
v 0.060339 0.805891
v 0.062992 0.606756
v 0.060461 0.681220
v 0.200832 0.831458
v 0.141762 0.859034
v 0.872581 0.215093
v 0.205686 0.937483
v 0.025329 0.720554
v 0.210912 0.246604
v 0.222321 0.184164
v 0.398486 0.249800
v 0.420574 0.211235
v 0.169456 0.191586
v 0.435616 0.486550
v 0.404571 0.393661
v 0.494197 0.383874
v 0.288548 0.508739
v 0.541308 0.357848
v 0.633147 0.703153
v 0.256412 0.261039
v 0.486520 0.641284
v 0.423184 0.655618
v 0.678230 0.434749
v 0.454309 0.206703
v 0.170387 0.429642
v 0.696427 0.510532
v 0.525372 0.981079
v 0.066619 0.415175
v 0.863005 0.451309
v 0.200637 0.619821
v 0.248446 0.238326
v 0.268978 0.179286
v 0.262815 0.188027
v 0.313351 0.213223
v 0.264156 0.559603
v 0.634459 0.432592
v 0.483738 0.339931
v 0.723466 0.272793
v 0.678291 0.252200
v 0.423387 0.671409
v 0.281257 0.546733
v 0.231413 0.581424
v 0.849421 0.353587
v 0.811243 0.350865
v 0.107444 0.545729
v 0.052687 0.463573
v 0.031474 0.726126
v 0.643171 0.186228
v 0.840756 0.289532
v 0.299828 0.832773
v 0.120488 0.466570
v 0.617964 0.287956
v 0.545266 0.205103
v 0.415998 0.562539
v 0.479272 0.577024
v 0.459261 0.475230
v 0.634795 0.500506
v 0.480136 0.675155
v 0.516855 0.685022
v 0.354335 0.400975
v 0.620391 0.571790
v 0.773254 0.310160
v 0.139452 0.710926
v 0.800373 0.251054
v 0.189571 0.779320
v 0.786924 0.366463
v 0.534158 0.204756
v 0.936811 0.384858
v 0.859726 0.461111
v 0.843796 0.408463
v 0.352754 0.667249
v 0.634661 0.308273
v 0.762557 0.514458
v 0.819716 0.593865
v 0.557416 0.205338
v 0.230089 0.380041
v 0.322259 0.263908
v 0.333319 0.187681
v 0.238417 0.420823
v 0.549513 0.693071
v 0.321806 0.303839
v 0.189896 0.204884
v 0.135463 0.903195
v 0.111678 0.486943
v 0.827332 0.615839
v 0.101660 0.466433
v 0.552349 0.921672
v 0.063176 0.709708
v 0.265142 0.251472
v 0.335720 0.253694
v 0.714447 0.661907
v 0.441633 0.255692
v 0.354573 0.499395
v 0.379039 0.382391
v 0.387157 0.481372
v 0.495882 0.480021
v 0.648636 0.559374
v 0.143637 0.359735
v 0.778714 0.601104
v 0.112554 0.878000
v 0.203786 0.858274
v 0.759634 0.198175
v 0.243661 0.824485
v 0.712008 0.200857
v 0.193792 0.906661
v 0.187335 0.962332
v 0.162048 0.859410
v 0.111181 0.783025
v 0.075589 0.670975
v 0.336927 0.851912
v 0.060676 0.616232
v 0.183414 0.562416
v 0.188499 0.592795
v 0.460131 0.203156
v 0.858495 0.331405
v 0.715005 0.191773
v 0.576324 0.192864
v 0.548501 0.933415
v 0.463715 0.186040
v 0.111818 0.806676
v 0.214012 0.928578
v 0.112646 0.826417
v 0.794148 0.264556
v 0.642417 0.211092
v 0.789547 0.322653
v 0.283799 0.882057
v 0.016113 0.704473
v 0.202346 0.952326
v 0.049531 0.604763
v 0.105490 0.659313
v 0.201758 0.834455
v 0.141517 0.859992
v 0.136210 0.807761
v 0.068089 0.795961
v 0.028919 0.717731
v 0.217817 0.238662
v 0.223374 0.182456
v 0.406077 0.248087
v 0.226260 0.427485
v 0.175663 0.180463
v 0.436198 0.487952
v 0.597010 0.624621
v 0.647331 0.509258
v 0.508350 0.296749
v 0.348845 0.552870
v 0.632056 0.704167
v 0.270247 0.261181
v 0.637853 0.494186
v 0.425691 0.645097
v 0.661222 0.470989
v 0.454414 0.204471
v 0.439752 0.179647
v 0.484798 0.309543
v 0.033741 0.508525
v 0.067042 0.414371
v 0.871367 0.452161
v 0.394754 0.816595
v 0.227277 0.252557
v 0.271055 0.178674
v 0.265774 0.184321
v 0.331615 0.204827
v 0.264738 0.559093
v 0.439936 0.635866
v 0.534986 0.682163
v 0.726579 0.270830
v 0.251265 0.679253
v 0.340892 0.601007
v 0.711427 0.433097
v 0.769713 0.439112
v 0.172611 0.646177
v 0.815103 0.350967
v 0.460382 0.905606
v 0.058844 0.457125
v 0.038716 0.725759
v 0.644059 0.184556
v 0.254923 0.850975
v 0.839470 0.300384
v 0.107242 0.441105
v 0.312879 0.626543
v 0.547601 0.205440
v 0.555308 0.428051
v 0.484958 0.580088
v 0.464095 0.472733
v 0.496097 0.636299
v 0.524931 0.332403
v 0.514172 0.685976
v 0.405208 0.358154
v 0.625886 0.572228
v 0.697181 0.237648
v 0.294485 0.872190
v 0.256356 0.807792
v 0.779253 0.192738
v 0.793009 0.372355
v 0.536836 0.206596
v 0.389112 0.939328
v 0.474878 0.870135
v 0.162202 0.608515
v 0.354267 0.678779
v 0.294804 0.643588
v 0.762551 0.515941
v 0.414722 0.189832
v 0.557165 0.205541
v 0.227473 0.385016
v 0.311340 0.260361
v 0.329465 0.184648
v 0.419153 0.246161
v 0.307180 0.461085
v 0.705765 0.683218
v 0.189810 0.204848
v 0.110569 0.873153
v 0.893223 0.518515
v 0.827633 0.616319
v 0.550370 0.909189
v 0.550487 0.923380
v 0.939299 0.299685
v 0.239758 0.261528
v 0.344175 0.258102
v 0.291268 0.350448
v 0.450670 0.252572
v 0.508529 0.653594
v 0.623748 0.630040
v 0.470412 0.385633
v 0.486207 0.500160
v 0.567097 0.654552
v 0.152203 0.359357
v 0.427075 0.224115
v 0.124814 0.877042
v 0.201304 0.856765
v 0.205072 0.763855
v 0.757569 0.184047
v 0.718019 0.201066
v 0.196348 0.906937
v 0.051302 0.784738
v 0.146345 0.849425
v 0.120391 0.780777
v 0.088732 0.662396
v 0.858023 0.344764
v 0.094319 0.602306
v 0.447760 0.835408
v 0.191164 0.595645
v 0.804484 0.552038
v 0.855836 0.337699
v 0.717560 0.190479
v 0.834434 0.424993
v 0.082188 0.472921
v 0.468396 0.185993
v 0.201446 0.897313
v 0.212254 0.928415
v 0.113491 0.824837
v 0.799460 0.264892
v 0.646657 0.223177
v 0.790742 0.323285
v 0.295031 0.891466
v 0.017970 0.704350
v 0.217308 0.911620
v 0.072336 0.614030
v 0.104454 0.668951
v 0.202689 0.834256
v 0.149892 0.860843
v 0.136559 0.804265
v 0.073138 0.804846
v 0.027651 0.719520
v 0.226990 0.223152
v 0.220035 0.180428
v 0.772097 0.627904
v 0.427976 0.235105
v 0.174211 0.182614
v 0.565284 0.533190
v 0.410067 0.385408
v 0.653783 0.510089
v 0.719404 0.506471
v 0.556356 0.350967
v 0.636781 0.702139
v 0.262557 0.271161
v 0.496807 0.641819
v 0.424918 0.657972
v 0.344274 0.536666
v 0.453654 0.205551
v 0.442644 0.179536
v 0.709044 0.535493
v 0.034367 0.507754
v 0.067385 0.413983
v 0.875785 0.452477
v 0.820151 0.399660
v 0.223840 0.245778
v 0.272011 0.178745
v 0.249844 0.184026
v 0.206611 0.336537
v 0.758801 0.462600
v 0.583420 0.364653
v 0.326775 0.471683
v 0.731529 0.268674
v 0.255798 0.679620
v 0.404981 0.668304
v 0.720789 0.426619
v 0.569229 0.235481
v 0.652631 0.183838
v 0.658795 0.199246
v 0.110838 0.541131
v 0.062300 0.457976
v 0.036596 0.727915
v 0.648704 0.185499
v 0.171104 0.750893
v 0.299369 0.846877
v 0.095239 0.485307
v 0.297598 0.620034
v 0.548918 0.204909
v 0.433178 0.563874
v 0.489222 0.568661
v 0.472379 0.468782
v 0.511819 0.380780
v 0.522394 0.323953
v 0.512769 0.331470
v 0.649457 0.604228
v 0.377434 0.457559
v 0.307407 0.779498
v 0.272403 0.865905
v 0.202389 0.754558
v 0.223074 0.833278
v 0.755106 0.440575
v 0.535904 0.207371
v 0.072403 0.632915
v 0.479934 0.865155
v 0.165400 0.610574
v 0.356001 0.682056
v 0.710176 0.372961
v 0.771656 0.507000
v 0.188321 0.419396
v 0.557049 0.206474
v 0.388965 0.232159
v 0.252073 0.330370
v 0.330340 0.184873
v 0.250609 0.420609
v 0.450561 0.347996
v 0.316151 0.334162
v 0.211230 0.194760
v 0.112242 0.871282
v 0.509662 0.895274
v 0.392126 0.180632
v 0.550921 0.905911
v 0.009276 0.642247
v 0.064959 0.721386
v 0.243906 0.270993
v 0.751804 0.670144
v 0.711672 0.682331
v 0.251780 0.453078
v 0.660014 0.513153
v 0.385179 0.387350
v 0.494025 0.382269
v 0.509729 0.525743
v 0.346400 0.469211
v 0.140806 0.355366
v 0.428276 0.227092
v 0.136811 0.898674
v 0.202260 0.857551
v 0.798186 0.245635
v 0.189736 0.764701
v 0.812897 0.302188
v 0.100563 0.810626
v 0.051871 0.784804
v 0.147889 0.850221
v 0.124483 0.781272
v 0.346087 0.919847
v 0.862238 0.343296
v 0.899816 0.409014
v 0.447779 0.835902
v 0.199889 0.592989
v 0.196323 0.465076
v 0.338520 0.860950
v 0.716126 0.190729
v 0.426934 0.835536
v 0.083806 0.482759
v 0.827173 0.556402
v 0.119563 0.803500
v 0.212260 0.935506
v 0.128723 0.838900
v 0.745266 0.224181
v 0.646584 0.233723
v 0.331242 0.794203
v 0.297831 0.892266
v 0.019650 0.704187
v 0.103982 0.787979
v 0.932853 0.392758
v 0.109306 0.686368
v 0.800201 0.187497
v 0.153728 0.860078
v 0.137663 0.805983
v 0.079284 0.817716
v 0.032430 0.702980
v 0.224103 0.222683
v 0.221886 0.181829
v 0.772501 0.639306
v 0.230248 0.434805
v 0.184106 0.180137
v 0.568089 0.533292
v 0.410305 0.385663
v 0.515286 0.656652
v 0.721004 0.508886
v 0.559273 0.345579
v 0.636835 0.701965
v 0.288076 0.273541
v 0.519772 0.369536
v 0.427008 0.656942
v 0.343906 0.535830
v 0.454696 0.204272
v 0.448398 0.184210
v 0.712321 0.548781
v 0.033576 0.506389
v 0.069517 0.412724
v 0.859733 0.447766
v 0.610440 0.189919
v 0.233705 0.257175
v 0.272091 0.179158
v 0.248189 0.183399
v 0.211390 0.335936
v 0.757662 0.461667
v 0.367630 0.584966
v 0.678806 0.546166
v 0.733147 0.276152
v 0.259689 0.682698
v 0.424097 0.664664
v 0.295870 0.592347
v 0.568898 0.230746
v 0.653544 0.182594
v 0.681232 0.194266
v 0.116652 0.538527
v 0.064150 0.447696
v 0.035530 0.727171
v 0.649629 0.187090
v 0.849617 0.262200
v 0.840199 0.306740
v 0.521910 0.911019
v 0.722014 0.398656
v 0.196593 0.556861
v 0.450377 0.587989
v 0.438043 0.521313
v 0.538895 0.528510
v 0.627045 0.495939
v 0.329930 0.529127
v 0.337074 0.517516
v 0.613026 0.652824
v 0.463305 0.385286
v 0.778763 0.310725
v 0.155088 0.734322
v 0.258942 0.800615
v 0.221800 0.831437
v 0.247257 0.566413
v 0.535206 0.207468
v 0.076772 0.631814
v 0.863954 0.486154
v 0.154898 0.604656
v 0.356210 0.679752
v 0.718277 0.375693
v 0.498958 0.238861
v 0.418344 0.195245
v 0.559126 0.205149
v 0.782702 0.631824
v 0.755798 0.670527
v 0.335708 0.186427
v 0.234599 0.419060
v 0.555897 0.661387
v 0.672029 0.692194
v 0.189981 0.216923
v 0.101629 0.923069
v 0.124576 0.500782
v 0.391122 0.180408
v 0.108442 0.458944
v 0.009295 0.640092
v 0.070866 0.717680
v 0.251516 0.289104
v 0.752527 0.667463
v 0.289118 0.331068
v 0.249972 0.450637
v 0.511451 0.664018
v 0.388383 0.388767
v 0.624771 0.520590
v 0.535004 0.513713
v 0.352496 0.468318
v 0.168525 0.379139
v 0.220451 0.438439
v 0.141057 0.899979
v 0.878794 0.221261
v 0.772286 0.221766
v 0.237411 0.838462
v 0.703400 0.198451
v 0.103712 0.819684
v 0.056124 0.791955
v 0.165032 0.861638
v 0.894608 0.229253
v 0.089975 0.685512
v 0.137320 0.674691
v 0.898676 0.408336
v 0.450793 0.836780
v 0.417039 0.823526
v 0.463256 0.203334
v 0.343581 0.860308
v 0.198327 0.720728
v 0.835237 0.437333
v 0.531726 0.933013
v 0.454824 0.182415
v 0.119551 0.802073
v 0.094584 0.807191
v 0.129496 0.835856
v 0.752465 0.227433
v 0.251614 0.660638
v 0.796476 0.336002
v 0.119949 0.725963
v 0.020924 0.702398
v 0.901666 0.220695
v 0.975822 0.376570
v 0.320788 0.902889
v 0.804289 0.187655
v 0.148746 0.855455
v 0.200864 0.873341
v 0.080479 0.816417
v 0.038085 0.705355
v 0.221451 0.231007
v 0.187721 0.206723
v 0.777519 0.642003
v 0.782978 0.586470
v 0.182635 0.178858
v 0.574425 0.530855
v 0.385748 0.413540
v 0.357042 0.509610
v 0.721193 0.488630
v 0.445315 0.661392
v 0.635715 0.704004
v 0.290631 0.269652
v 0.409503 0.505732
v 0.350088 0.584181
v 0.522357 0.345401
v 0.451718 0.206851
v 0.448409 0.181482
v 0.462544 0.301092
v 0.034268 0.508667
v 0.072158 0.409982
v 0.128221 0.600339
v 0.608952 0.190540
v 0.233980 0.235559
v 0.277354 0.180718
v 0.249506 0.184220
v 0.214723 0.332292
v 0.248967 0.556396
v 0.583671 0.372635
v 0.330365 0.463542
v 0.274560 0.733736
v 0.683873 0.264326
v 0.432663 0.662666
v 0.280895 0.588305
v 0.238875 0.574935
v 0.651822 0.183705
v 0.678916 0.192186
v 0.468935 0.896120
v 0.045647 0.458261
v 0.041339 0.730254
v 0.647117 0.186065
v 0.173341 0.740693
v 0.306016 0.845119
v 0.109589 0.483758
v 0.725065 0.396087
v 0.206764 0.568018
v 0.423295 0.558864
v 0.494657 0.568024
v 0.536958 0.544622
v 0.493511 0.649608
v 0.565277 0.378619
v 0.493321 0.677912
v 0.614502 0.653874
v 0.630709 0.541421
v 0.777206 0.311016
v 0.275436 0.870420
v 0.806114 0.266315
v 0.219673 0.832783
v 0.554708 0.244600
v 0.536884 0.206785
v 0.376135 0.935307
v 0.869052 0.482774
v 0.179915 0.602154
v 0.640083 0.315410
v 0.718626 0.373930
v 0.778095 0.517653
v 0.417928 0.195301
v 0.559727 0.206000
v 0.372630 0.229457
v 0.248391 0.340757
v 0.337448 0.184352
v 0.379363 0.316985
v 0.449935 0.353811
v 0.336738 0.329049
v 0.194479 0.216933
v 0.109797 0.922798
v 0.894540 0.512465
v 0.388548 0.181727
v 0.546320 0.904739
v 0.015507 0.640988
v 0.071018 0.718174
v 0.285858 0.264811
v 0.750064 0.667565
v 0.716598 0.682729
v 0.272771 0.445020
v 0.365970 0.498167
v 0.616861 0.621773
v 0.386655 0.498967
v 0.515385 0.520284
v 0.463843 0.354229
v 0.165664 0.386943
v 0.232191 0.437577
v 0.144152 0.923757
v 0.881281 0.221159
v 0.223607 0.773621
v 0.169670 0.772142
v 0.284216 0.848865
v 0.103388 0.820912
v 0.061858 0.770353
v 0.166154 0.861490
v 0.912609 0.240513
v 0.916910 0.322220
v 0.341026 0.863544
v 0.102726 0.606619
v 0.458378 0.847952
v 0.581606 0.208110
v 0.464818 0.203238
v 0.154341 0.680155
v 0.816653 0.293884
v 0.582458 0.190515
v 0.104656 0.503601
v 0.841039 0.576963
v 0.119826 0.800472
v 0.097910 0.807644
v 0.130138 0.836448
v 0.251510 0.803709
v 0.668120 0.251680
v 0.671686 0.215077
v 0.879792 0.299420
v 0.023718 0.705202
v 0.901733 0.221862
v 0.030678 0.629999
v 0.891054 0.332694
v 0.813044 0.188073
v 0.146700 0.856954
v 0.141186 0.819250
v 0.086097 0.828053
v 0.046847 0.704086
v 0.229606 0.227015
v 0.194853 0.190621
v 0.236425 0.372355
v 0.366816 0.182981
v 0.182090 0.178577
v 0.574750 0.529978
v 0.617284 0.619448
v 0.649199 0.523999
v 0.281428 0.527868
v 0.356400 0.561544
v 0.638901 0.703989
v 0.273702 0.295383
v 0.411586 0.514662
v 0.432608 0.658737
v 0.670296 0.485439
v 0.452638 0.204623
v 0.185705 0.454781
v 0.718025 0.546142
v 0.035059 0.508183
v 0.072624 0.409895
v 0.133496 0.596863
v 0.178420 0.613347
v 0.225040 0.235472
v 0.278034 0.182976
v 0.250499 0.184301
v 0.335108 0.216112
v 0.294007 0.534275
v 0.589957 0.374500
v 0.465094 0.334162
v 0.281527 0.733562
v 0.685558 0.263867
v 0.431407 0.661724
v 0.305618 0.594024
v 0.573916 0.242883
v 0.364597 0.847147
v 0.192500 0.689672
v 0.121475 0.533771
v 0.044862 0.456738
v 0.034698 0.739027
v 0.649990 0.185102
v 0.828343 0.268189
v 0.312535 0.843992
v 0.522216 0.904098
v 0.730874 0.402347
