# Delaunay Triangulation Result
# VERTICES 1024
t 663 157 1000
t 13 77 173
t 12 42 262
t 107 605 701
t 213 245 251
t 274 551 790
t 93 23 918
t 550 141 582
t 550 582 645
t 2 883 897
t 289 163 126
t 367 25 26
t 447 291 538
t 417 232 497
t 408 632 820
t 47 89 153
t 445 413 853
t 146 30 216
t 606 125 786
t 147 125 903
t 670 196 1005
t 120 338 928
t 213 117 373
t 245 213 714
t 317 75 872
t 23 118 774
t 236 29 672
t 494 148 702
t 302 232 361
t 790 183 822
t 623 153 121
t 250 218 282
t 600 596 821
t 911 724 930
t 582 133 645
t 805 795 859
t 125 105 903
t 502 285 616
t 157 631 746
t 99 97 225
t 126 94 158
t 753 67 893
t 82 159 184
t 78 98 464
t 192 480 787
t 576 88 96
t 114 146 216
t 254 129 190
t 130 46 78
t 130 494 702
t 337 132 462
t 425 33 625
t 162 895 959
t 388 212 52
t 301 165 923
t 699 556 780
t 102 134 330
t 937 716 969
t 285 253 616
t 522 635 997
t 465 254 193
t 30 146 296
t 520 118 571
t 850 41 1010
t 106 138 141
t 713 512 1001
t 566 475 727
t 648 405 808
t 76 51 140
t 165 106 550
t 109 141 173
t 973 319 990
t 238 224 320
t 537 473 867
t 442 81 953
t 116 196 878
t 578 351 642
t 569 17 601
t 784 57 944
t 146 114 129
t 216 30 989
t 440 53 8
t 440 8 871
t 702 184 46
t 159 46 184
t 309 139 650
t 744 71 965
t 946 278 435
t 577 599 641
t 233 55 499
t 694 311 178
t 96 128 576
t 370 120 928
t 89 121 153
t 441 79 655
t 477 565 573
t 81 442 532
t 75 59 872
t 155 59 123
t 105 157 211
t 157 105 307
t 167 71 744
t 438 156 502
t 289 158 893
t 94 99 158
t 194 159 226
t 354 290 592
t 514 482 851
t 420 402 576
t 484 270 928
t 770 191 831
t 36 767 975
t 258 191 1023
t 337 462 644
t 97 126 163
t 132 356 462
t 110 528 883
t 901 263 933
t 333 301 972
t 681 166 748
t 166 681 996
t 199 167 588
t 135 71 167
t 593 625 657
t 606 574 690
t 824 147 871
t 746 156 124
t 544 70 38
t 149 171 235
t 855 823 887
t 61 236 531
t 641 487 172
t 173 141 518
t 13 684 996
t 448 384 691
t 89 47 835
t 719 90 276
t 762 36 975
t 323 259 1018
t 264 225 425
t 508 382 856
t 178 530 608
t 551 151 640
t 760 115 179
t 179 115 40
t 749 319 958
t 2 84 883
t 139 171 650
t 181 171 149
t 211 157 746
t 242 551 608
t 88 56 255
t 210 184 430
t 687 367 303
t 803 153 15
t 442 186 532
t 500 532 629
t 171 219 650
t 759 539 887
t 189 83 243
t 244 58 280
t 92 189 243
t 874 86 978
t 129 114 190
t 190 114 334
t 752 433 799
t 162 191 223
t 160 192 787
t 64 160 787
t 913 692 945
t 193 254 489
t 159 82 226
t 464 98 560
t 511 546 794
t 692 639 802
t 886 339 956
t 116 878 1022
t 609 428 764
t 358 197 932
t 166 198 748
t 198 166 996
t 135 167 554
t 452 782 928
t 48 474 817
t 1009 82 184
t 672 201 184
t 202 102 32
t 205 5 681
t 267 277 373
t 203 283 791
t 736 248 989
t 828 76 140
t 939 907 971
t 331 197 678
t 206 755 787
t 480 128 787
t 857 468 921
t 35 340 985
t 670 63 770
t 304 144 1023
t 136 328 446
t 193 328 957
t 119 236 672
t 210 119 184
t 211 124 316
t 105 252 903
t 180 212 324
t 212 180 52
t 85 117 213
t 150 43 469
t 286 177 318
t 307 125 606
t 832 24 864
t 646 621 841
t 583 18 989
t 248 114 216
t 463 399 890
t 313 143 867
t 921 410 952
t 797 568 853
t 167 199 554
t 171 181 219
t 161 200 956
t 305 725 999
t 30 296 989
t 658 104 246
t 711 510 754
t 366 56 370
t 162 223 895
t 95 34 223
t 192 160 224
t 288 448 979
t 321 457 807
t 866 743 943
t 322 82 368
t 354 226 543
t 367 26 579
t 144 176 272
t 260 228 84
t 164 110 558
t 269 69 229
t 908 69 964
t 10 230 996
t 230 10 198
t 571 437 712
t 712 155 919
t 265 222 393
t 452 20 782
t 551 183 790
t 41 93 310
t 44 32 234
t 566 554 904
t 171 139 235
t 236 119 988
t 521 266 0
t 5 205 358
t 678 237 907
t 256 238 352
t 256 352 845
t 175 816 835
t 36 336 767
t 194 226 354
t 720 62 3
t 158 225 893
t 241 264 457
t 640 87 178
t 608 297 242
t 83 188 243
t 21 54 243
t 193 209 328
t 639 783 849
t 85 213 251
t 91 245 714
t 542 414 664
t 246 83 221
t 204 279 364
t 422 294 429
t 18 50 736
t 279 114 736
t 143 377 409
t 249 784 944
t 308 404 912
t 345 335 952
t 325 618 763
t 117 85 373
t 169 440 871
t 316 105 211
t 743 376 789
t 149 235 682
t 590 193 750
t 296 146 1021
t 255 96 88
t 466 265 183
t 192 224 480
t 224 238 659
t 622 360 264
t 893 257 392
t 144 272 1023
t 95 191 770
t 483 272 570
t 259 291 387
t 228 260 558
t 110 228 558
t 837 908 964
t 535 471 491
t 138 106 713
t 262 106 37
t 379 103 411
t 456 263 586
t 321 241 457
t 360 257 225
t 222 265 270
t 393 361 822
t 6 170 298
t 38 0 266
t 203 75 267
t 501 349 669
t 119 210 268
t 269 229 365
t 585 299 837
t 222 270 484
t 255 366 434
t 227 259 323
t 559 111 835
t 538 227 570
t 208 610 799
t 200 417 478
t 474 344 817
t 233 758 956
t 499 467 1020
t 532 186 1017
t 722 406 967
t 239 547 816
t 90 911 943
t 203 267 315
t 605 277 267
t 936 60 275
t 406 342 967
t 204 247 279
t 542 188 83
t 328 209 829
t 143 249 377
t 880 25 976
t 121 250 282
t 335 282 952
t 283 85 251
t 59 203 791
t 252 284 903
t 169 284 440
t 253 285 810
t 438 124 156
t 286 350 353
t 412 380 856
t 287 659 1022
t 782 20 878
t 877 352 909
t 64 174 910
t 644 289 893
t 351 67 753
t 290 575 656
t 592 290 656
t 336 36 538
t 259 227 291
t 110 164 292
t 110 292 528
t 426 458 823
t 554 199 997
t 471 294 809
t 326 261 429
t 437 155 712
t 123 581 919
t 146 129 1021
t 328 136 957
t 519 183 242
t 298 170 330
t 170 266 330
t 365 229 585
t 617 395 673
t 988 300 236
t 119 268 726
t 923 379 972
t 333 106 165
t 708 497 721
t 200 361 417
t 303 579 675
t 271 355 899
t 1023 208 258
t 191 162 304
t 417 273 478
t 112 504 700
t 87 151 694
t 467 55 854
t 105 125 307
t 633 218 912
t 276 90 308
t 309 884 917
t 405 648 650
t 339 55 233
t 220 510 935
t 359 311 391
t 311 215 178
t 985 113 312
t 312 113 58
t 249 143 313
t 867 473 879
t 442 80 1017
t 703 372 100
t 85 283 315
t 315 283 203
t 284 252 440
t 316 252 105
t 118 850 1010
t 28 552 935
t 177 286 353
t 574 214 690
t 561 52 625
t 52 180 548
t 288 416 448
t 979 947 288
t 168 177 457
t 264 241 392
t 511 240 400
t 543 226 991
t 303 271 899
t 227 323 451
t 941 558 260
t 548 180 580
t 955 492 443
t 245 27 389
t 294 326 429
t 299 326 617
t 311 327 864
t 178 87 694
t 829 244 280
t 104 136 446
t 466 519 530
t 434 96 255
t 32 102 330
t 134 298 330
t 295 520 571
t 390 197 900
t 832 423 24
t 327 306 332
t 333 165 301
t 37 106 333
t 430 1 992
t 254 190 489
t 537 505 986
t 623 121 655
t 538 176 336
t 291 227 538
t 386 292 432
t 67 337 644
t 338 120 152
t 420 287 846
t 310 886 956
t 108 55 455
t 847 207 848
t 312 35 985
t 75 317 341
t 788 341 317
t 403 722 860
t 870 456 150
t 481 461 685
t 299 617 759
t 344 112 757
t 346 48 378
t 340 207 410
t 335 441 655
t 191 258 831
t 323 271 451
t 458 347 823
t 827 421 891
t 757 305 839
t 137 220 935
t 472 632 700
t 880 26 25
t 350 286 318
t 385 743 866
t 496 337 738
t 753 16 351
t 659 256 851
t 877 563 352
t 392 241 775
t 457 177 807
t 290 543 575
t 127 159 927
t 271 323 355
t 355 323 1018
t 580 324 941
t 356 388 960
t 426 485 603
t 219 362 517
t 205 237 358
t 358 237 197
t 311 24 391
t 359 215 311
t 360 225 264
t 257 360 392
t 222 302 393
t 200 161 361
t 357 362 776
t 187 219 549
t 427 331 459
t 493 407 234
t 247 204 513
t 364 140 982
t 229 261 585
t 261 326 585
t 329 449 498
t 255 56 366
t 271 303 675
t 25 591 976
t 226 322 991
t 82 62 368
t 628 344 757
t 638 196 670
t 370 270 366
t 56 120 370
t 140 279 950
t 736 50 892
t 314 372 660
t 100 372 707
t 85 315 373
t 373 277 637
t 220 310 510
t 758 161 956
t 439 396 841
t 234 407 587
t 596 90 122
t 696 40 376
t 527 185 591
t 249 281 377
t 344 628 817
t 607 483 675
t 263 103 933
t 7 379 411
t 385 353 412
t 508 214 72
t 600 53 852
t 810 917 948
t 179 696 888
t 353 350 412
t 209 686 829
t 130 78 494
t 974 942 174
t 807 775 321
t 696 376 743
t 144 304 624
t 304 162 959
t 111 355 387
t 175 387 858
t 960 131 356
t 324 212 388
t 389 490 618
t 283 251 791
t 331 427 900
t 443 45 955
t 621 375 843
t 215 359 779
t 392 775 893
t 67 644 893
t 183 265 393
t 302 361 393
t 394 251 389
t 155 123 919
t 513 934 998
t 673 539 759
t 295 363 396
t 423 391 24
t 202 397 836
t 102 202 836
t 734 494 766
t 65 1 398
t 195 479 575
t 720 3 730
t 240 368 400
t 400 368 720
t 401 430 734
t 676 398 766
t 402 452 928
t 402 338 576
t 342 406 946
t 476 626 722
t 8 53 604
t 533 218 633
t 884 309 1012
t 219 187 650
t 882 342 946
t 403 278 722
t 811 525 875
t 587 44 234
t 349 565 949
t 632 765 820
t 185 15 409
t 409 15 505
t 207 345 410
t 468 113 921
t 103 263 411
t 43 150 456
t 385 412 743
t 350 380 412
t 381 633 665
t 810 235 917
t 280 446 829
t 83 246 542
t 735 506 100
t 495 195 602
t 416 174 384
t 288 320 416
t 361 232 417
t 273 417 497
t 418 159 194
t 418 194 863
t 4 415 794
t 463 195 495
t 338 402 928
t 128 420 576
t 362 485 517
t 453 421 522
t 523 491 809
t 801 108 455
t 747 715 779
t 118 424 571
t 317 470 788
t 485 357 421
t 964 269 365
t 197 331 900
t 459 363 295
t 391 423 779
t 774 769 1014
t 422 429 809
t 261 229 429
t 398 1 430
t 479 195 963
t 848 826 431
t 895 386 959
t 496 132 337
t 208 272 610
t 798 612 638
t 466 329 498
t 96 434 562
t 278 403 435
t 61 435 860
t 701 22 1013
t 565 501 601
t 59 155 872
t 534 437 571
t 285 682 810
t 316 124 440
t 359 391 779
t 653 493 717
t 124 438 440
t 53 693 733
t 441 335 847
t 335 345 847
t 186 442 1017
t 154 81 532
t 231 581 795
t 45 614 932
t 380 318 856
t 177 168 444
t 381 413 445
t 1012 648 54
t 280 414 446
t 246 104 446
t 995 515 447
t 387 291 858
t 416 384 448
t 142 448 691
t 434 449 562
t 449 434 366
t 865 813 897
t 34 14 862
t 579 346 675
t 272 483 610
t 402 420 452
t 452 420 846
t 199 293 522
t 588 613 827
t 363 649 841
t 678 454 331
t 108 800 854
t 310 93 886
t 7 411 870
t 456 411 263
t 457 264 425
t 457 425 168
t 549 426 823
t 908 613 69
t 919 231 427
t 363 459 649
t 295 396 520
t 460 396 439
t 356 131 462
t 644 462 718
t 495 602 735
t 634 463 890
t 159 418 927
t 194 354 863
t 129 465 1021
t 129 254 465
t 329 466 530
t 498 366 265
t 800 306 854
t 499 151 274
t 668 636 797
t 58 113 564
t 43 91 714
t 840 637 981
t 470 317 534
t 584 424 1010
t 710 951 983
t 326 294 617
t 541 501 669
t 504 472 700
t 143 409 867
t 409 537 867
t 112 344 474
t 378 48 817
t 438 502 616
t 1002 156 182
t 80 314 1017
t 3 62 476
t 57 154 825
t 629 275 697
t 305 711 839
t 200 754 956
t 431 634 890
t 751 68 963
t 480 224 659
t 287 128 480
t 545 343 685
t 659 482 1022
t 238 256 659
t 227 451 570
t 378 607 675
t 232 302 772
t 302 222 772
t 458 426 603
t 362 357 485
t 379 745 777
t 521 0 745
t 732 599 882
t 172 487 531
t 150 599 870
t 7 488 1015
t 190 334 489
t 1 65 992
t 645 556 987
t 389 27 490
t 491 471 809
t 427 231 900
t 45 443 940
t 493 234 215
t 525 375 407
t 464 383 494
t 430 148 734
t 495 399 463
t 602 419 415
t 738 432 496
t 164 132 496
t 273 497 708
t 273 708 861
t 498 265 466
t 449 366 498
t 55 467 499
t 694 151 1020
t 477 697 729
t 477 509 697
t 765 605 916
t 501 569 601
t 904 502 1002
t 682 285 904
t 331 454 646
t 804 555 407
t 112 474 504
t 1016 504 474
t 15 217 505
t 473 537 890
t 602 415 735
t 703 100 756
t 630 11 906
t 874 630 906
t 382 412 856
t 214 508 690
t 573 436 145
t 761 573 145
t 310 374 510
t 305 348 711
t 415 419 794
t 240 511 543
t 38 170 544
t 512 170 6
t 838 567 998
t 523 343 873
t 514 116 482
t 830 514 851
t 175 239 816
t 291 447 515
t 287 516 846
t 482 116 1022
t 485 426 517
t 549 517 426
t 13 173 518
t 518 141 716
t 519 242 297
t 466 183 519
t 520 396 460
t 118 520 774
t 172 300 577
t 268 266 726
t 293 453 522
t 635 421 357
t 481 343 523
t 873 491 523
t 603 347 458
t 603 485 827
t 525 407 683
t 843 589 811
t 526 369 433
t 711 478 839
t 591 25 687
t 954 111 559
t 528 292 386
t 66 895 929
t 529 97 163
t 33 529 657
t 519 297 530
t 435 531 946
t 531 236 737
t 275 532 967
t 500 154 532
t 533 381 568
t 282 218 952
t 552 470 584
t 437 534 872
t 545 513 905
t 471 535 617
t 472 504 536
t 880 569 889
t 409 505 537
t 505 79 986
t 447 538 995
t 176 538 570
t 710 567 806
t 539 507 39
t 540 382 508
t 540 508 72
t 472 536 541
t 541 536 501
t 246 414 542
t 188 542 664
t 543 290 354
t 240 543 991
t 170 512 544
t 42 70 544
t 247 513 545
t 343 545 905
t 730 688 4
t 511 400 546
t 547 239 515
t 276 547 719
t 958 319 973
t 187 549 808
t 219 517 549
t 106 141 550
t 812 667 133
t 242 183 551
t 274 151 551
t 470 552 1019
t 571 424 584
t 32 44 1003
t 939 397 202
t 362 149 776
t 554 744 965
t 503 621 646
t 454 44 555
t 763 731 844
t 165 645 923
t 557 375 525
t 460 439 902
t 388 356 558
t 132 164 558
t 185 527 559
t 899 355 954
t 464 560 706
t 98 127 560
t 529 131 657
t 388 52 960
t 329 530 562
t 781 84 813
t 563 833 845
t 564 113 468
t 564 468 636
t 349 501 565
t 436 565 601
t 554 566 744
t 904 475 566
t 673 395 951
t 983 395 619
t 533 797 857
t 381 445 568
t 501 536 569
t 17 880 976
t 451 483 570
t 272 176 570
t 534 571 584
t 295 571 712
t 636 58 564
t 21 668 980
t 509 573 697
t 565 436 573
t 72 214 888
t 540 72 888
t 511 419 575
t 575 419 195
t 338 152 576
t 576 152 88
t 300 521 577
t 488 577 1015
t 386 432 624
t 67 351 977
t 579 303 367
t 474 48 1016
t 814 548 973
t 180 324 580
t 394 581 791
t 492 231 795
t 101 550 645
t 141 109 582
t 246 221 658
t 50 18 892
t 552 584 1010
t 470 534 584
t 585 326 299
t 603 524 837
t 490 586 901
t 27 91 586
t 407 555 587
t 587 555 44
t 293 199 773
t 841 621 843
t 589 375 557
t 654 590 676
t 209 193 590
t 527 591 687
t 185 377 591
t 656 479 68
t 383 464 945
t 593 657 960
t 593 561 625
t 18 583 892
t 221 594 658
t 833 595 865
t 450 926 993
t 404 596 793
t 308 90 596
t 597 145 661
t 601 17 661
t 744 588 167
t 182 662 1002
t 531 487 946
t 577 488 599
t 852 665 600
t 381 852 885
t 17 49 661
t 49 597 661
t 399 495 735
t 195 419 602
t 613 524 827
t 299 347 837
t 53 600 604
t 604 600 821
t 349 22 669
t 107 277 605
t 690 444 168
t 346 378 675
t 839 273 861
t 178 608 640
t 530 297 608
t 520 460 609
t 609 460 428
t 483 607 610
t 752 610 785
t 80 442 953
t 313 611 784
t 638 369 798
t 497 232 721
t 588 827 891
t 613 588 69
t 614 45 940
t 677 109 709
t 594 583 615
t 296 136 658
t 53 440 693
t 616 440 438
t 294 471 617
t 395 617 619
t 581 394 618
t 618 394 389
t 617 535 619
t 513 619 905
t 133 556 645
t 618 490 741
t 621 503 555
t 407 375 804
t 622 264 392
t 622 392 360
t 655 282 335
t 217 153 623
t 674 624 738
t 336 144 624
t 52 548 625
t 201 29 704
t 435 403 860
t 84 2 813
t 352 238 909
t 478 273 839
t 607 378 785
t 500 761 825
t 532 275 629
t 874 906 970
t 11 648 808
t 663 631 157
t 182 156 1000
t 632 472 541
t 28 820 1019
t 381 533 633
t 308 912 984
t 195 634 963
t 195 463 634
t 199 522 997
t 635 522 421
t 21 572 668
t 280 58 664
t 637 213 373
t 277 107 637
t 433 369 670
t 612 196 638
t 849 35 312
t 656 68 666
t 608 551 640
t 151 87 640
t 641 172 577
t 599 487 641
t 578 642 674
t 351 16 642
t 643 547 815
t 642 16 975
t 163 644 718
t 644 163 289
t 987 620 645
t 165 101 645
t 454 503 646
t 396 363 841
t 594 679 892
t 371 924 950
t 11 630 648
t 778 54 648
t 459 331 649
t 649 331 646
t 187 405 650
t 648 309 650
t 589 557 811
t 407 493 683
t 141 138 716
t 748 652 868
t 843 651 902
t 493 653 683
t 383 654 676
t 666 639 913
t 79 623 655
t 121 282 655
t 592 656 666
t 575 479 656
t 561 593 960
t 625 33 657
t 594 615 658
t 136 104 658
t 482 659 851
t 287 480 659
t 660 3 476
t 660 476 314
t 145 436 661
t 661 436 601
t 662 182 598
t 475 662 695
t 1000 307 182
t 156 631 1000
t 664 58 728
t 58 636 728
t 665 633 793
t 633 404 793
t 68 639 666
t 639 692 913
t 109 77 709
t 876 667 940
t 668 572 636
t 533 568 797
t 22 605 669
t 669 605 765
t 369 638 670
t 63 670 1005
t 719 643 911
t 538 36 995
t 672 184 119
t 29 201 672
t 951 539 673
t 759 347 299
t 578 738 977
t 336 624 767
t 483 451 675
t 675 451 271
t 65 398 750
t 494 383 766
t 709 614 667
t 133 582 677
t 197 237 678
t 454 678 907
t 679 371 647
t 583 594 892
t 630 92 680
t 680 92 243
t 397 681 748
t 205 681 971
t 285 502 904
t 149 682 776
t 683 653 875
t 557 525 811
t 684 13 518
t 652 74 684
t 685 247 545
t 343 481 685
t 209 654 686
t 698 666 913
t 559 527 954
t 25 367 687
t 756 506 688
t 415 4 688
t 489 334 689
t 690 168 606
t 318 444 856
t 723 691 749
t 31 142 691
t 312 58 881
t 686 802 829
t 440 616 693
t 693 616 253
t 327 694 1020
t 694 327 311
t 662 598 695
t 727 695 598
t 412 382 743
t 179 40 696
t 629 697 761
t 275 60 697
t 354 592 863
t 698 592 666
t 780 133 667
t 741 620 763
t 632 408 700
t 348 305 999
t 22 349 949
t 714 637 840
t 148 430 702
t 702 430 184
t 3 660 756
t 703 660 372
t 29 626 704
t 626 62 1009
t 801 769 896
t 327 332 864
t 863 698 927
t 945 686 383
t 80 611 707
t 735 707 879
t 222 484 772
t 369 526 798
t 133 677 812
t 77 614 709
t 742 567 838
t 806 507 951
t 711 348 510
t 200 478 754
t 427 459 919
t 712 459 295
t 544 512 713
t 969 138 713
t 714 213 637
t 840 60 469
t 747 717 715
t 493 215 715
t 836 748 868
t 716 652 518
t 651 653 902
t 493 715 717
t 131 529 718
t 718 529 163
t 547 643 719
t 90 719 911
t 546 720 794
t 368 62 720
t 526 708 721
t 721 232 772
t 275 967 968
t 278 406 722
t 31 691 781
t 625 548 749
t 643 671 911
t 975 16 994
t 305 700 725
t 408 28 725
t 266 521 726
t 726 521 300
t 727 598 566
t 475 695 727
t 728 636 572
t 188 664 728
t 949 729 981
t 565 477 949
t 730 4 720
t 3 688 730
t 556 699 987
t 859 325 869
t 732 487 599
t 967 342 968
t 413 381 885
t 693 253 733
t 734 148 494
t 401 734 766
t 399 735 879
t 415 506 735
t 892 371 279
t 114 248 736
t 737 300 172
t 737 172 531
t 578 674 738
t 624 432 738
t 739 111 387
t 739 387 175
t 489 689 740
t 65 740 992
t 620 741 933
t 869 763 844
t 796 914 970
t 934 204 364
t 382 696 743
t 122 743 789
t 566 598 744
t 577 521 1015
t 0 486 745
t 746 124 211
t 631 156 746
t 779 423 966
t 902 717 966
t 10 652 748
t 134 102 868
t 915 723 749
t 398 676 750
t 750 676 590
t 634 431 963
t 207 340 826
t 526 433 834
t 610 752 799
t 775 385 962
t 753 962 1007
t 478 711 754
t 510 374 754
t 384 174 1006
t 206 96 755
t 660 703 756
t 100 506 756
t 834 628 925
t 700 305 757
t 758 233 274
t 361 161 822
t 617 673 759
t 347 759 887
t 214 574 786
t 792 115 824
t 500 629 761
t 697 573 761
t 994 724 671
t 547 515 815
t 618 741 763
t 620 731 763
t 609 769 774
t 769 764 896
t 541 669 765
t 820 765 916
t 383 676 766
t 398 401 766
t 624 674 767
t 767 674 642
t 705 768 896
t 768 705 800
t 609 764 769
t 455 769 801
t 433 670 770
t 63 95 770
t 771 185 559
t 47 771 835
t 612 782 878
t 721 772 798
t 199 588 773
t 421 453 891
t 774 520 609
t 23 774 1014
t 353 385 807
t 241 321 775
t 682 904 997
t 635 357 776
t 745 486 777
t 777 486 12
t 630 680 778
t 778 680 54
t 717 747 966
t 715 215 779
t 731 699 844
t 556 133 780
t 781 691 915
t 84 958 973
t 612 772 782
t 782 772 484
t 68 751 783
t 340 35 783
t 784 249 313
t 81 57 953
t 433 752 834
t 610 607 785
t 760 786 824
t 574 606 786
t 128 206 787
t 755 64 787
t 552 28 1019
t 916 267 341
t 789 376 821
t 596 122 821
t 161 758 822
t 758 274 822
t 251 394 791
t 581 123 791
t 40 115 792
t 786 147 824
t 596 600 793
t 793 600 665
t 794 419 511
t 720 4 794
t 443 492 805
t 618 325 795
t 567 742 796
t 140 51 982
t 668 797 853
t 636 468 797
t 526 721 798
t 772 612 798
t 799 433 831
t 258 208 799
t 108 768 800
t 705 332 800
t 768 801 896
t 801 768 108
t 686 692 802
t 849 312 881
t 185 771 803
t 47 153 803
t 375 621 804
t 804 621 555
t 492 795 805
t 844 667 869
t 710 806 951
t 914 86 970
t 177 353 807
t 385 775 807
t 507 11 842
t 405 187 808
t 294 422 809
t 852 733 885
t 733 253 948
t 653 651 875
t 811 651 843
t 677 709 812
t 812 709 667
t 627 813 865
t 627 865 877
t 990 749 548
t 814 973 990
t 671 815 995
t 671 643 815
t 816 547 920
t 121 89 920
t 785 817 834
t 817 785 378
t 9 73 818
t 594 221 924
t 31 781 947
t 813 627 819
t 341 788 820
t 28 408 820
t 122 789 821
t 376 604 821
t 274 790 822
t 183 393 822
t 11 808 842
t 808 549 855
t 792 824 871
t 115 760 824
t 154 500 825
t 761 145 825
t 340 751 826
t 826 751 431
t 827 524 603
t 485 421 827
t 950 828 140
t 73 76 828
t 446 328 829
t 802 244 829
t 196 514 1005
t 14 830 851
t 831 258 799
t 433 770 831
t 832 332 896
t 764 423 832
t 352 563 845
t 833 563 595
t 752 785 834
t 817 628 834
t 111 739 835
t 835 739 175
t 397 748 836
t 6 134 1001
t 837 347 603
t 365 585 964
t 838 364 742
t 983 619 998
t 861 526 925
t 628 757 898
t 43 714 840
t 729 60 840
t 649 646 841
t 439 843 902
t 842 808 855
t 549 823 855
t 439 841 843
t 375 589 843
t 699 780 844
t 844 780 667
t 833 450 845
t 845 450 14
t 516 20 846
t 846 20 452
t 847 345 207
t 890 537 931
t 441 847 922
t 207 826 848
t 881 244 802
t 783 35 849
t 424 118 1010
t 850 118 23
t 256 845 851
t 851 845 14
t 53 733 852
t 381 665 852
t 568 445 853
t 884 853 917
t 854 306 467
t 55 108 854
t 539 39 887
t 855 39 842
t 444 690 856
t 856 690 508
t 857 218 533
t 797 468 857
t 291 515 858
t 858 515 239
t 443 805 876
t 795 325 859
t 722 626 860
t 29 61 860
t 898 839 925
t 708 526 861
t 14 450 862
t 894 66 929
t 592 698 863
t 698 706 927
t 864 332 832
t 24 311 864
t 895 223 961
t 450 833 926
t 930 724 1007
t 893 775 962
t 707 611 879
t 611 313 879
t 102 836 868
t 652 716 937
t 859 869 876
t 325 763 869
t 599 488 870
t 411 456 870
t 871 8 792
t 169 871 903
t 155 437 872
t 534 317 872
t 491 873 905
t 535 491 905
t 978 189 92
t 874 92 630
t 875 651 811
t 525 683 875
t 805 859 876
t 869 667 876
t 819 627 909
t 595 563 877
t 196 612 878
t 20 516 878
t 313 867 879
t 473 399 879
t 17 569 880
t 26 889 1016
t 881 802 849
t 58 244 881
t 732 882 946
t 938 599 150
t 84 228 883
t 528 66 883
t 668 853 980
t 139 309 917
t 948 885 733
t 853 413 917
t 918 886 93
t 55 339 886
t 887 39 855
t 823 347 887
t 214 786 888
t 760 179 888
t 889 26 880
t 536 504 889
t 399 473 890
t 922 848 931
t 453 773 891
t 891 773 588
t 892 279 736
t 647 371 892
t 16 753 1007
t 225 257 893
t 833 865 926
t 883 66 897
t 66 528 895
t 895 528 386
t 896 764 832
t 332 705 896
t 66 894 897
t 865 897 926
t 757 839 898
t 526 834 925
t 527 687 954
t 899 687 303
t 231 492 900
t 45 390 955
t 923 620 933
t 901 741 490
t 653 717 902
t 428 460 902
t 284 169 903
t 871 147 903
t 776 682 997
t 475 904 1002
t 619 535 905
t 873 343 905
t 86 874 970
t 11 507 906
t 202 553 939
t 44 454 1003
t 837 524 908
t 908 524 613
t 627 877 909
t 238 320 909
t 416 320 910
t 910 320 160
t 671 724 911
t 122 90 943
t 404 633 912
t 218 250 912
t 464 706 945
t 913 706 698
t 567 796 970
t 51 19 914
t 1011 781 915
t 691 723 915
t 916 341 820
t 605 267 916
t 917 413 885
t 235 139 917
t 769 455 1014
t 918 455 886
t 459 712 919
t 581 231 919
t 920 89 816
t 920 276 984
t 218 857 921
t 410 921 985
t 931 431 890
t 79 441 986
t 645 620 923
t 103 379 923
t 73 828 924
t 679 594 924
t 628 898 925
t 839 861 925
t 897 894 926
t 862 450 993
t 927 418 863
t 706 560 927
t 782 484 928
t 270 370 928
t 926 894 929
t 929 895 961
t 962 866 1007
t 943 930 866
t 441 922 986
t 848 431 931
t 5 358 1004
t 390 45 932
t 933 103 923
t 741 901 933
t 934 364 838
t 513 204 934
t 510 348 935
t 725 28 999
t 938 936 968
t 150 60 936
t 512 6 1001
t 134 868 937
t 882 938 968
t 938 882 599
t 553 907 939
t 681 397 971
t 940 443 876
t 667 614 940
t 548 580 941
t 388 558 941
t 416 910 974
t 942 910 174
t 743 122 943
t 911 930 943
t 145 597 944
t 281 249 944
t 706 913 945
t 692 686 945
t 487 732 946
t 406 278 946
t 781 819 947
t 947 819 288
t 253 810 948
t 917 885 948
t 477 729 949
t 22 949 1013
t 279 371 950
t 924 828 950
t 567 710 998
t 507 539 951
t 218 921 952
t 410 345 952
t 57 784 953
t 953 784 611
t 687 899 954
t 355 111 954
t 390 900 955
t 955 900 492
t 754 374 956
t 339 233 956
t 957 136 296
t 465 193 957
t 958 84 1011
t 915 749 1011
t 959 386 624
t 959 624 304
t 52 561 960
t 657 131 960
t 961 223 862
t 929 961 993
t 962 753 893
t 385 866 962
t 431 751 963
t 68 479 963
t 585 837 964
t 69 269 964
t 965 71 135
t 965 135 554
t 966 747 779
t 423 428 966
t 314 476 1017
t 967 476 722
t 968 342 882
t 936 275 968
t 134 937 1001
t 716 138 969
t 906 806 970
t 970 806 567
t 971 397 939
t 907 205 971
t 972 301 923
t 777 37 972
t 548 941 973
t 973 941 260
t 974 174 416
t 910 942 974
t 671 762 994
t 767 642 975
t 591 281 976
t 976 281 17
t 977 351 578
t 738 337 977
t 978 92 874
t 9 189 978
t 448 142 979
t 979 142 947
t 980 853 884
t 54 21 1012
t 981 729 840
t 107 701 981
t 914 796 982
t 982 796 364
t 934 838 998
t 951 395 983
t 121 920 1008
t 276 308 984
t 340 410 985
t 921 113 985
t 922 931 986
t 986 931 537
t 699 731 987
t 987 731 620
t 119 726 988
t 988 726 300
t 296 615 989
t 989 615 583
