# Delaunay Triangulation Result
# VERTICES 10000
v 0.965730 0.390002
v 0.624775 0.184087
v 0.271323 0.860833
v 0.371634 0.938909
v 0.722488 0.520283
v 0.781300 0.468736
v 0.432627 0.564286
v 0.556413 0.488907
v 0.323390 0.616471
v 0.295051 0.571672
v 0.685951 0.510710
v 0.602954 0.591895
v 0.579680 0.540190
v 0.814516 0.275967
v 0.851463 0.302123
v 0.191229 0.780061
v 0.506949 0.205930
v 0.717305 0.453656
v 0.869401 0.481984
v 0.852897 0.445724
v 0.370017 0.684372
v 0.576292 0.287967
v 0.440382 0.180921
v 0.816862 0.485150
v 0.266275 0.283996
v 0.082888 0.394172
v 0.771240 0.602422
v 0.668541 0.568420
v 0.237672 0.179942
v 0.108146 0.892153
v 0.053377 0.483458
v 0.138556 0.361450
v 0.792357 0.525733
v 0.913448 0.392780
v 0.240644 0.270558
v 0.329173 0.337700
v 0.705059 0.618169
v 0.334870 0.490191
v 0.418420 0.436936
v 0.450153 0.471111
v 0.540717 0.635730
v 0.315040 0.181563
v 0.957417 0.254241
v 0.172918 0.812619
v 0.780308 0.239371
v 0.207157 0.803953
v 0.160494 0.940653
v 0.044617 0.769809
v 0.872360 0.217032
v 0.946015 0.376274
v 0.875331 0.344143
v 0.435708 0.972411
v 0.808409 0.529902
v 0.165309 0.455614
v 0.664289 0.224919
v 0.623857 0.196035
v 0.100647 0.426501
v 0.042987 0.813262
v 0.111307 0.841432
v 0.133533 0.831634
v 0.782617 0.293381
v 0.831491 0.309602
v 0.299571 0.727289
v 0.004435 0.677236
v 0.892662 0.376722
v 0.417532 0.963622
v 0.276347 0.850224
v 0.812519 0.200598
v 0.095630 0.810254
v 0.947608 0.261520
v 0.786281 0.651711
v 0.396873 0.194868
v 0.414131 0.222442
v 0.216635 0.182674
v 0.396641 0.514879
v 0.504750 0.542356
v 0.519429 0.605924
v 0.698927 0.466497
v 0.686913 0.652879
v 0.674061 0.618189
v 0.602292 0.418324
v 0.647546 0.468241
v 0.468502 0.204559
v 0.382092 0.180416
v 0.875925 0.553382
v 0.061323 0.548213
v 0.447716 0.870799
v 0.223411 0.624118
v 0.192748 0.204549
v 0.227632 0.313700
v 0.193048 0.375116
v 0.534554 0.352015
v 0.453873 0.323813
v 0.269240 0.736761
v 0.659015 0.207944
v 0.559800 0.329151
v 0.617828 0.244499
v 0.837079 0.372186
v 0.674661 0.182338
v 0.084039 0.594271
v 0.034937 0.661575
v 0.624610 0.182104
v 0.270992 0.859793
v 0.369012 0.937788
v 0.281707 0.487214
v 0.259788 0.552164
v 0.443415 0.574135
v 0.596747 0.474511
v 0.334870 0.641343
v 0.707822 0.462215
v 0.510877 0.689123
v 0.407001 0.402929
v 0.488577 0.425712
v 0.274129 0.838739
v 0.299154 0.861618
v 0.778132 0.195847
v 0.509762 0.206638
v 0.558275 0.302424
v 0.877580 0.493240
v 0.853859 0.443216
v 0.685725 0.374337
v 0.583197 0.282406
v 0.819123 0.593302
v 0.826175 0.484824
v 0.270876 0.268448
v 0.085938 0.392653
v 0.780160 0.599429
v 0.561314 0.670506
v 0.235607 0.178296
v 0.113181 0.885608
v 0.056508 0.484436
v 0.167214 0.368638
v 0.819938 0.548289
v 0.402167 0.910123
v 0.242156 0.259951
v 0.692409 0.681972
v 0.714065 0.639829
v 0.526462 0.670858
v 0.598329 0.574130
v 0.450693 0.473181
v 0.550446 0.672704
v 0.182303 0.320791
v 0.968412 0.266526
v 0.178401 0.815097
v 0.790833 0.257467
v 0.206232 0.806375
v 0.155189 0.936289
v 0.050645 0.762218
v 0.872042 0.218623
v 0.937733 0.372293
v 0.158779 0.679657
v 0.049065 0.596177
v 0.813573 0.532222
v 0.835903 0.544303
v 0.221058 0.672194
v 0.384720 0.846886
v 0.111791 0.440989
v 0.031054 0.808770
v 0.082550 0.816805
v 0.134170 0.833785
v 0.802392 0.288441
v 0.306830 0.839148
v 0.696819 0.276201
v 0.996587 0.339377
v 0.895027 0.370412
v 0.045334 0.591595
v 0.273467 0.869861
v 0.206220 0.808933
v 0.095354 0.808256
v 0.947191 0.260868
v 0.348495 0.250092
v 0.399606 0.195363
v 0.798380 0.593873
v 0.238683 0.184836
v 0.492375 0.613081
v 0.462553 0.524877
v 0.485557 0.400758
v 0.537845 0.360563
v 0.714009 0.658007
v 0.671726 0.617619
v 0.424148 0.604104
v 0.650616 0.467701
v 0.468753 0.204829
v 0.386846 0.195924
v 0.083132 0.472120
v 0.100513 0.379383
v 0.129471 0.603462
v 0.216787 0.622930
v 0.193202 0.205879
v 0.229604 0.310234
v 0.188228 0.370646
v 0.536809 0.352269
v 0.452316 0.323793
v 0.275465 0.735114
v 0.205117 0.673738
v 0.561192 0.326515
v 0.752402 0.384491
v 0.158705 0.658634
v 0.675274 0.183526
v 0.414725 0.920313
v 0.040868 0.671771
v 0.624267 0.182991
v 0.145571 0.738448
v 0.080240 0.660015
v 0.283159 0.480567
v 0.749113 0.461782
v 0.449541 0.588200
v 0.529997 0.408425
v 0.344470 0.642760
v 0.707007 0.461441
v 0.511642 0.689230
v 0.403257 0.424666
v 0.425643 0.492888
v 0.843739 0.282074
v 0.154448 0.711365
v 0.222363 0.834233
v 0.509645 0.204747
v 0.284893 0.597503
v 0.090961 0.540409
v 0.452574 0.861694
v 0.636348 0.333561
v 0.288073 0.585095
v 0.818927 0.595918
v 0.841465 0.472569
v 0.274013 0.262560
v 0.087396 0.398918
v 0.224519 0.400233
v 0.662531 0.581160
v 0.240766 0.179096
v 0.119424 0.879618
v 0.428889 0.965697
v 0.128736 0.439812
v 0.468060 0.193920
v 0.907077 0.402364
v 0.243210 0.271532
v 0.697530 0.678694
v 0.720608 0.642316
v 0.333670 0.480919
v 0.575367 0.603783
v 0.479474 0.453901
v 0.667720 0.558256
v 0.185721 0.320551
v 0.967242 0.263937
v 0.194256 0.834101
v 0.756789 0.212502
v 0.207948 0.806059
v 0.183572 0.940775
v 0.068577 0.775840
v 0.143200 0.794691
v 0.956418 0.371345
v 0.843554 0.333474
v 0.051711 0.609344
v 0.478843 0.208759
v 0.846029 0.555044
v 0.233916 0.672194
v 0.162620 0.620356
v 0.092953 0.412187
v 0.048703 0.803249
v 0.082832 0.809087
v 0.135921 0.840901
v 0.194942 0.725250
v 0.169254 0.701740
v 0.699901 0.287544
v 0.007100 0.667626
v 0.879185 0.414680
v 0.070518 0.642735
v 0.276022 0.872375
v 0.206214 0.811176
v 0.189305 0.925619
v 0.954041 0.273949
v 0.354842 0.249790
v 0.814663 0.612511
v 0.414315 0.214576
v 0.245973 0.186167
v 0.501320 0.619591
v 0.547536 0.492230
v 0.613876 0.535591
v 0.541214 0.358666
v 0.355620 0.302934
v 0.391324 0.340391
v 0.390920 0.566662
v 0.547150 0.366756
v 0.809155 0.533563
v 0.814259 0.622002
v 0.087420 0.478085
v 0.112385 0.389987
v 0.137791 0.625998
v 0.237494 0.612444
v 0.205074 0.196979
v 0.233512 0.310086
v 0.205804 0.374994
v 0.349120 0.546638
v 0.470309 0.285265
v 0.277149 0.742424
v 0.208762 0.672030
v 0.723083 0.440163
v 0.769213 0.383610
v 0.651387 0.183383
v 0.186004 0.679957
v 0.420919 0.933001
v 0.053862 0.664588
v 0.645867 0.186141
v 0.855414 0.275141
v 0.333982 0.918544
v 0.480809 0.288181
v 0.786109 0.451811
v 0.452984 0.584698
v 0.484075 0.610813
v 0.366568 0.670191
v 0.565547 0.303464
v 0.517272 0.689368
v 0.425692 0.405911
v 0.487015 0.437543
v 0.175068 0.729965
v 0.189416 0.756402
v 0.221971 0.833035
v 0.508776 0.205416
v 0.297452 0.608560
v 0.900810 0.488300
v 0.145295 0.557246
v 0.359571 0.661534
v 0.688225 0.408134
v 0.414787 0.191238
v 0.840038 0.478967
v 0.280770 0.272082
v 0.138378 0.344643
v 0.773219 0.617929
v 0.343086 0.426251
v 0.239804 0.179218
v 0.114431 0.899744
v 0.050651 0.571383
v 0.126574 0.454753
v 0.840014 0.544374
v 0.926075 0.392469
v 0.296563 0.265450
v 0.305477 0.333086
v 0.282449 0.407950
v 0.514742 0.668941
v 0.425293 0.423575
v 0.556805 0.528766
v 0.563605 0.673738
v 0.289212 0.182787
v 0.968774 0.264288
v 0.195389 0.832301
v 0.272187 0.788925
v 0.202734 0.803240
v 0.069967 0.823656
v 0.929836 0.235609
v 0.143604 0.792336
v 0.977774 0.350541
v 0.502294 0.999270
v 0.053744 0.610329
v 0.230039 0.489463
v 0.846752 0.556818
v 0.236097 0.663456
v 0.392218 0.831822
v 0.095177 0.399290
v 0.049811 0.814734
v 0.093179 0.821081
v 0.175767 0.870616
v 0.807661 0.305116
v 0.658537 0.191417
v 0.701114 0.287539
v 0.008349 0.682277
v 0.420503 0.891281
v 0.079677 0.633656
v 0.265841 0.849537
v 0.808237 0.208576
v 0.193870 0.937487
v 0.956479 0.273082
v 0.360760 0.249225
v 0.189814 0.404852
v 0.412588 0.204416
v 0.234284 0.183939
v 0.406915 0.473950
v 0.515624 0.465014
v 0.542359 0.622440
v 0.653520 0.475209
v 0.316051 0.366078
v 0.682258 0.641598
v 0.449572 0.615579
v 0.546206 0.365737
v 0.193533 0.473853
v 0.814075 0.621441
v 0.552272 0.917233
v 0.111540 0.389233
v 0.879963 0.387188
v 0.768239 0.395324
v 0.196865 0.209728
v 0.231534 0.309994
v 0.803367 0.638182
v 0.466799 0.666510
v 0.470805 0.276349
v 0.277020 0.741456
v 0.337112 0.801741
v 0.724192 0.453065
v 0.776338 0.397806
v 0.349580 0.827260
v 0.228611 0.660810
v 0.076228 0.589061
v 0.950358 0.351254
v 0.645445 0.187410
v 0.880740 0.284368
v 0.899946 0.307991
v 0.738190 0.520737
v 0.791377 0.453478
v 0.399000 0.549901
v 0.401860 0.538905
v 0.678251 0.370234
v 0.573835 0.299528
v 0.517610 0.688180
v 0.603664 0.574410
v 0.573664 0.524734
v 0.740346 0.189577
v 0.813555 0.251626
v 0.221376 0.833673
v 0.512176 0.208918
v 0.721673 0.400493
v 0.900179 0.480557
v 0.847212 0.455058
v 0.647222 0.362541
v 0.407681 0.674875
v 0.413941 0.184011
v 0.467742 0.842430
v 0.305593 0.183383
v 0.141705 0.343338
v 0.226847 0.385180
v 0.418266 0.351081
v 0.239810 0.179570
v 0.133037 0.898964
v 0.049904 0.569226
v 0.852407 0.557119
v 0.836546 0.555294
v 0.396420 0.931109
v 0.306696 0.252987
v 0.700047 0.684800
v 0.421263 0.310437
v 0.693867 0.536606
v 0.582461 0.574874
v 0.562147 0.519687
v 0.458112 0.339871
v 0.290290 0.179290
v 0.969252 0.265537
v 0.195732 0.833561
v 0.790391 0.279959
v 0.805940 0.219306
v 0.151728 0.931344
v 0.937108 0.240615
v 0.160769 0.805431
v 0.976714 0.351876
v 0.476558 0.988555
v 0.399165 0.950358
v 0.566889 0.190780
v 0.474965 0.195225
v 0.243339 0.670246
v 0.838978 0.398255
v 0.104182 0.393285
v 0.054192 0.811885
v 0.188160 0.919420
v 0.175203 0.872599
v 0.809302 0.300650
v 0.178646 0.654036
v 0.751128 0.312150
v 0.015021 0.679942
v 0.894218 0.425262
v 0.913957 0.369647
v 0.131811 0.830502
v 0.848228 0.201561
v 0.067051 0.816565
v 0.963935 0.297174
v 0.763185 0.664858
v 0.193324 0.404902
v 0.413096 0.205823
v 0.232538 0.184011
v 0.609190 0.547132
v 0.555910 0.516771
v 0.690491 0.509486
v 0.658267 0.475811
v 0.639785 0.693502
v 0.371297 0.336365
v 0.448874 0.622955
v 0.558961 0.388529
v 0.193710 0.465779
v 0.385094 0.179657
v 0.097382 0.447759
v 0.106675 0.386429
v 0.860107 0.394422
v 0.794735 0.400809
v 0.199696 0.210992
v 0.234542 0.310774
v 0.803103 0.639013
v 0.342589 0.541775
v 0.263898 0.456420
v 0.282399 0.757936
v 0.342675 0.805483
v 0.286253 0.558663
v 0.609098 0.238770
v 0.370862 0.860685
v 0.228495 0.668416
v 0.077006 0.591208
v 0.052152 0.680901
v 0.649727 0.186269
v 0.904357 0.283002
v 0.103073 0.717752
v 0.474793 0.267118
v 0.220678 0.558439
v 0.397585 0.544013
v 0.509351 0.410847
v 0.375518 0.680590
v 0.699956 0.481897
v 0.322680 0.507406
v 0.605379 0.587680
v 0.421349 0.472365
v 0.740622 0.191590
v 0.761316 0.189128
v 0.220298 0.832933
v 0.220543 0.523673
v 0.281952 0.606317
v 0.126034 0.545450
v 0.852542 0.470224
v 0.356637 0.651660
v 0.341168 0.597829
v 0.418150 0.195566
v 0.841699 0.496854
v 0.305073 0.181216
v 0.145662 0.342604
v 0.233512 0.397969
v 0.675451 0.583698
v 0.239755 0.178540
v 0.131682 0.901783
v 0.054989 0.567575
v 0.856309 0.569670
v 0.837790 0.554953
v 0.102411 0.614289
v 0.256320 0.310055
v 0.303504 0.324782
v 0.596582 0.699328
v 0.544988 0.692207
v 0.579203 0.587287
v 0.443801 0.501600
v 0.756017 0.631025
v 0.290394 0.180070
v 0.038760 0.798580
v 0.185721 0.815056
v 0.727322 0.221845
v 0.206863 0.795868
v 0.102504 0.881458
v 0.021882 0.784893
v 0.165266 0.802297
v 0.975084 0.362005
v 0.033069 0.504537
v 0.054510 0.445979
v 0.194777 0.570042
v 0.479541 0.198508
v 0.668847 0.248388
v 0.396151 0.844781
v 0.103930 0.392296
v 0.055693 0.815051
v 0.213210 0.911438
v 0.161995 0.923550
v 0.303688 0.814919
v 0.662200 0.183154
v 0.706138 0.285128
v 0.016375 0.693686
v 0.108439 0.582261
v 0.913835 0.369617
v 0.132607 0.830706
v 0.850587 0.203412
v 0.067970 0.819196
v 0.021656 0.692314
v 0.766548 0.662860
v 0.400697 0.197865
v 0.811998 0.593144
v 0.171453 0.222049
v 0.408409 0.462950
v 0.491652 0.450409
v 0.698045 0.510445
v 0.655394 0.457970
v 0.367970 0.327703
v 0.671782 0.639008
v 0.559733 0.398780
v 0.548081 0.387866
v 0.451318 0.206771
v 0.395000 0.189653
v 0.078422 0.457449
v 0.128050 0.358723
v 0.858932 0.392510
v 0.794869 0.400804
v 0.214491 0.233447
v 0.235467 0.310224
v 0.179829 0.364595
v 0.341401 0.542707
v 0.443538 0.268004
v 0.287172 0.757921
v 0.310892 0.786010
v 0.558581 0.289369
v 0.235822 0.631086
v 0.816489 0.457847
v 0.782727 0.351978
v 0.052195 0.584116
v 0.946548 0.330548
v 0.653176 0.185350
v 0.107147 0.726591
v 0.893569 0.300344
v 0.749199 0.532232
v 0.563348 0.225878
v 0.400274 0.552964
v 0.494997 0.622420
v 0.413194 0.663038
v 0.302849 0.526334
v 0.498300 0.683465
v 0.603064 0.618428
v 0.542494 0.590412
v 0.737510 0.192101
v 0.240435 0.818329
v 0.163851 0.788115
v 0.226149 0.522256
v 0.302794 0.601010
v 0.134225 0.546261
v 0.844038 0.462909
v 0.625664 0.345199
v 0.340734 0.606194
v 0.835082 0.582994
v 0.184717 0.545511
v 0.315891 0.179642
v 0.148965 0.342380
v 0.237378 0.408237
v 0.580501 0.680284
v 0.243559 0.183974
v 0.107741 0.878761
v 0.051055 0.587048
v 0.860089 0.571403
v 0.840583 0.560646
v 0.105297 0.612429
v 0.305948 0.262672
v 0.671935 0.698707
v 0.598114 0.700715
v 0.693860 0.546980
v 0.398319 0.427419
v 0.464262 0.501300
v 0.759656 0.640196
v 0.291338 0.179503
v 0.046510 0.796638
v 0.187192 0.813878
v 0.728339 0.221723
v 0.207005 0.794374
v 0.102577 0.887351
v 0.020535 0.777496
v 0.206667 0.839917
v 0.029699 0.646206
v 0.037424 0.515307
v 0.051074 0.444496
v 0.577573 0.203406
v 0.196559 0.486077
v 0.758620 0.337665
v 0.405371 0.844047
v 0.128252 0.423203
v 0.059436 0.814056
v 0.215446 0.921113
v 0.180128 0.916347
v 0.206790 0.735043
v 0.368167 0.821576
v 0.296177 0.722355
v 0.985928 0.316875
v 0.431664 0.896201
v 0.916842 0.364213
v 0.178689 0.882070
v 0.850354 0.200261
v 0.072981 0.820281
v 0.022329 0.690342
v 0.768000 0.663160
v 0.403123 0.196734
v 0.424564 0.222344
v 0.212886 0.178744
v 0.614048 0.538527
v 0.458008 0.494907
v 0.526149 0.691377
v 0.443176 0.659786
v 0.368271 0.326245
v 0.595841 0.691356
v 0.385081 0.599226
v 0.445737 0.663247
v 0.454700 0.206358
v 0.395245 0.188354
v 0.099226 0.459223
v 0.133924 0.357142
v 0.152941 0.626672
v 0.825935 0.421021
v 0.203770 0.229553
v 0.239388 0.310086
v 0.179357 0.360940
v 0.535394 0.363647
v 0.446772 0.270415
v 0.291154 0.755821
v 0.228789 0.700241
v 0.738483 0.447055
v 0.634172 0.241441
v 0.817286 0.467640
v 0.329204 0.789180
v 0.051227 0.583673
v 0.962103 0.359355
v 0.654898 0.184443
v 0.904461 0.299248
v 0.084064 0.705951
v 0.476558 0.259818
v 0.561075 0.205649
v 0.453927 0.607555
v 0.624272 0.499953
v 0.585709 0.345351
v 0.690589 0.489039
v 0.520605 0.676527
v 0.388254 0.408298
v 0.467166 0.427714
v 0.740836 0.190505
v 0.762358 0.196305
v 0.167919 0.790072
v 0.229800 0.520859
v 0.697224 0.410240
v 0.138820 0.547382
v 0.843769 0.464626
v 0.391047 0.673158
v 0.610489 0.344291
v 0.833520 0.582725
v 0.240821 0.369555
v 0.316272 0.179881
v 0.165554 0.326424
v 0.409182 0.241441
v 0.354082 0.426817
v 0.245158 0.183898
v 0.105088 0.924972
v 0.049628 0.558755
v 0.149626 0.465529
v 0.171491 0.461731
v 0.901900 0.387785
v 0.266141 0.311758
v 0.672976 0.699726
v 0.705317 0.602396
v 0.695178 0.547341
v 0.399637 0.416979
v 0.550011 0.510903
v 0.765353 0.640303
v 0.298009 0.179397
v 0.028615 0.792274
v 0.192240 0.825526
v 0.276770 0.802526
v 0.795703 0.208698
v 0.099238 0.906549
v 0.019701 0.778577
v 0.204682 0.840152
v 0.988219 0.375754
v 0.036989 0.517607
v 0.048213 0.462089
v 0.807030 0.433444
v 0.187235 0.481429
v 0.761757 0.350082
v 0.829856 0.379674
v 0.132240 0.421133
v 0.061470 0.811783
v 0.215219 0.921337
v 0.095164 0.825246
v 0.800223 0.276946
v 0.633076 0.182135
v 0.297635 0.721809
v 0.018684 0.705431
v 0.894444 0.436024
v 0.364467 0.918641
v 0.145043 0.821979
v 0.859372 0.203484
v 0.077533 0.821866
v 0.019726 0.690785
v 0.341358 0.243388
v 0.199597 0.405433
v 0.773201 0.581700
v 0.212058 0.178388
v 0.468060 0.394473
v 0.496799 0.461431
v 0.528036 0.693120
v 0.357047 0.561773
v 0.325081 0.372344
v 0.410493 0.328213
v 0.619274 0.400636
v 0.553613 0.348925
v 0.452537 0.207414
v 0.190579 0.397297
v 0.549356 0.904694
v 0.136057 0.360175
v 0.862987 0.387173
v 0.588949 0.193604
v 0.227306 0.256749
v 0.243345 0.310468
v 0.362708 0.183908
v 0.538230 0.375300
v 0.734153 0.560478
v 0.711522 0.253761
v 0.773335 0.307205
v 0.263788 0.570394
v 0.241060 0.642143
v 0.817261 0.468715
v 0.327035 0.792091
v 0.434679 0.955369
v 0.979361 0.381371
v 0.654053 0.187512
v 0.099949 0.708764
v 0.920077 0.309566
v 0.485961 0.272139
v 0.563133 0.205731
v 0.477023 0.632233
v 0.506723 0.388034
v 0.671383 0.421761
v 0.702291 0.501090
v 0.522480 0.689812
v 0.391832 0.408109
v 0.441448 0.403337
v 0.189636 0.741328
v 0.187909 0.763197
v 0.164733 0.791953
v 0.523619 0.234084
v 0.618319 0.313169
v 0.881427 0.463500
v 0.455360 0.867261
v 0.665993 0.407268
v 0.408079 0.666694
v 0.831976 0.596070
v 0.379782 0.243163
v 0.316571 0.179892
v 0.169230 0.326327
v 0.766579 0.597018
v 0.431358 0.360553
v 0.244208 0.183801
v 0.105591 0.896543
v 0.031868 0.611124
v 0.854416 0.543758
v 0.475234 0.179932
v 0.063939 0.709412
v 0.298242 0.271038
v 0.314342 0.350429
v 0.405132 0.307772
v 0.468128 0.317864
v 0.406664 0.431191
v 0.454662 0.497634
v 0.373791 0.257926
v 0.294432 0.179090
v 0.054676 0.805396
v 0.831743 0.197815
v 0.808788 0.280927
v 0.798398 0.207852
v 0.100366 0.912682
v 0.065323 0.786035
v 0.840105 0.208168
v 0.985493 0.373307
v 0.493932 0.974374
v 0.047343 0.459937
v 0.584685 0.196072
v 0.474071 0.204023
v 0.238604 0.681538
v 0.638921 0.182037
v 0.136461 0.422005
v 0.020767 0.793330
v 0.208971 0.932455
v 0.180686 0.928331
v 0.202256 0.732239
v 0.634706 0.183761
v 0.713508 0.295634
v 0.023506 0.702311
v 0.905760 0.435478
v 0.381007 0.932159
v 0.145883 0.822657
v 0.843867 0.197759
v 0.207231 0.928866
v 0.024927 0.697366
v 0.236446 0.365859
v 0.819240 0.605827
v 0.777287 0.587313
v 0.218510 0.178530
v 0.453689 0.392918
v 0.554152 0.473813
v 0.477592 0.314179
v 0.443911 0.653185
v 0.359620 0.321953
v 0.413384 0.329264
v 0.622520 0.414777
v 0.658065 0.450853
v 0.475902 0.209478
v 0.197307 0.394141
v 0.877316 0.536565
v 0.150128 0.346249
v 0.865253 0.385903
v 0.595602 0.195868
v 0.253625 0.231990
v 0.247536 0.312415
v 0.347368 0.222207
v 0.529757 0.370289
v 0.455967 0.284515
v 0.290547 0.761362
v 0.315102 0.778740
v 0.741817 0.460804
v 0.593292 0.253680
v 0.537967 0.180655
v 0.685039 0.244932
v 0.435347 0.956557
v 0.978742 0.381000
v 0.655903 0.186182
v 0.902464 0.308965
v 0.087408 0.713490
v 0.487787 0.283339
v 0.564089 0.206705
v 0.641224 0.484253
v 0.392677 0.510460
v 0.348220 0.588296
v 0.323236 0.529322
v 0.526131 0.686421
v 0.399343 0.387785
v 0.582486 0.603665
v 0.263513 0.816050
v 0.754210 0.206863
v 0.240030 0.844255
v 0.775450 0.490013
v 0.307333 0.622986
v 0.144094 0.538584
v 0.869671 0.468486
v 0.600650 0.348798
v 0.411209 0.670012
v 0.841949 0.594301
v 0.244895 0.382804
v 0.319040 0.179157
v 0.168635 0.328203
v 0.416122 0.238896
v 0.581279 0.651029
v 0.192234 0.193568
v 0.128675 0.923188
v 0.039072 0.609156
v 0.861915 0.553392
v 0.124992 0.443808
v 0.070886 0.720438
v 0.267880 0.312517
v 0.681326 0.660102
v 0.425367 0.301419
v 0.472061 0.293839
v 0.630264 0.611429
v 0.573585 0.518861
v 0.772074 0.634405
v 0.296796 0.179203
v 0.206808 0.949104
v 0.199604 0.838622
v 0.729300 0.197514
v 0.202728 0.785637
v 0.108280 0.906692
v 0.065213 0.785515
v 0.884502 0.258354
v 0.031819 0.636999
v 0.495439 0.976652
v 0.545226 0.957373
v 0.189208 0.593542
v 0.471871 0.205742
v 0.677387 0.249903
v 0.638865 0.180946
v 0.123448 0.417305
v 0.021540 0.794293
v 0.074862 0.803622
v 0.182879 0.935065
v 0.226259 0.759869
v 0.632077 0.181818
v 0.713617 0.301145
v 0.024210 0.702250
v 0.890359 0.435015
v 0.077619 0.628639
v 0.186537 0.865972
v 0.129489 0.808520
v 0.211164 0.938660
v 0.023580 0.695643
v 0.368369 0.248960
v 0.403889 0.204467
v 0.816182 0.628139
v 0.216862 0.178816
v 0.622006 0.558572
v 0.530664 0.447763
v 0.679102 0.520191
v 0.659670 0.450378
v 0.367670 0.282456
v 0.414916 0.329003
v 0.378465 0.613137
v 0.678128 0.444277
v 0.476147 0.207847
v 0.804506 0.613055
v 0.853191 0.535423
v 0.151733 0.361970
v 0.392555 0.881234
v 0.410229 0.831705
v 0.262802 0.234753
v 0.274129 0.184270
v 0.345996 0.235114
v 0.562532 0.375275
v 0.456476 0.283639
v 0.283043 0.769809
v 0.225622 0.720851
v 0.550538 0.259634
v 0.763779 0.409184
v 0.540393 0.183832
v 0.795182 0.330864
v 0.053543 0.573548
v 0.030018 0.613774
v 0.656338 0.184448
v 0.893532 0.284842
v 0.090870 0.712618
v 0.293360 0.489652
v 0.563911 0.205507
v 0.380333 0.528567
v 0.511453 0.396543
v 0.593599 0.349298
v 0.530058 0.326617
v 0.531645 0.686758
v 0.392420 0.402649
v 0.415988 0.412880
v 0.264762 0.817544
v 0.753304 0.218256
v 0.241238 0.846779
v 0.541164 0.257921
v 0.620573 0.312823
v 0.145859 0.540877
v 0.878358 0.469230
v 0.394497 0.678592
v 0.671721 0.415108
v 0.843989 0.595101
v 0.756188 0.644411
v 0.318416 0.180192
v 0.313735 0.184724
v 0.238677 0.419763
v 0.638663 0.698961
v 0.198189 0.190566
v 0.137000 0.924488
v 0.030232 0.606934
v 0.861841 0.555783
v 0.106632 0.427240
v 0.076724 0.721412
v 0.271158 0.310122
v 0.353831 0.328947
v 0.435555 0.311697
v 0.295461 0.475439
v 0.604754 0.638121
v 0.573707 0.520997
v 0.380168 0.231291
v 0.295173 0.179264
v 0.044145 0.787447
v 0.200082 0.836884
v 0.730005 0.208010
v 0.801455 0.234177
v 0.099520 0.902344
v 0.063412 0.799666
v 0.123590 0.758105
v 0.013968 0.643815
v 0.050798 0.507712
v 0.056312 0.458698
v 0.200560 0.592879
v 0.473881 0.203973
v 0.245709 0.683577
v 0.638810 0.182435
v 0.150318 0.417789
v 0.028670 0.804361
v 0.097737 0.805268
v 0.080535 0.824165
v 0.755466 0.233157
v 0.367119 0.837353
v 0.299320 0.717421
v 0.990216 0.307129
v 0.126923 0.584539
v 0.935625 0.391807
v 0.149307 0.823554
v 0.136412 0.822402
v 0.080596 0.817513
v 0.028830 0.676476
v 0.761782 0.650375
v 0.403821 0.206236
v 0.817016 0.627457
v 0.219116 0.178882
v 0.457763 0.385036
v 0.451042 0.569180
v 0.686405 0.525034
v 0.453486 0.665694
v 0.374881 0.288573
v 0.679568 0.592134
v 0.382771 0.628558
v 0.457640 0.674854
v 0.799500 0.534547
v 0.402510 0.202978
v 0.859274 0.541036
v 0.087684 0.386347
v 0.886714 0.395395
v 0.834352 0.412768
v 0.249447 0.227672
v 0.273357 0.180799
v 0.350541 0.234640
v 0.632886 0.447993
v 0.711860 0.549212
v 0.768747 0.289227
v 0.231264 0.718888
v 0.567869 0.274484
v 0.753125 0.438129
v 0.190561 0.543672
v 0.338982 0.797010
v 0.059761 0.587812
v 0.034858 0.606908
v 0.641518 0.182848
v 0.106228 0.729660
v 0.051343 0.437680
v 0.291785 0.486557
v 0.563765 0.205930
v 0.526646 0.382880
v 0.518295 0.408715
v 0.681988 0.413879
v 0.529593 0.328284
v 0.529476 0.689882
v 0.407264 0.396960
v 0.594811 0.590452
v 0.806913 0.267954
v 0.790507 0.250994
v 0.161707 0.770339
v 0.749756 0.470856
v 0.609907 0.309087
v 0.152322 0.541392
v 0.875796 0.469388
v 0.400702 0.676812
v 0.332732 0.617363
v 0.844737 0.595912
v 0.249973 0.362633
v 0.174192 0.325665
v 0.316449 0.185315
v 0.250218 0.423412
v 0.704165 0.639926
v 0.198250 0.189592
v 0.121966 0.917800
v 0.029368 0.606128
v 0.866405 0.567616
v 0.133471 0.432119
v 0.944564 0.293207
v 0.265632 0.308118
v 0.633854 0.685702
v 0.580709 0.699956
v 0.712827 0.556318
v 0.401892 0.380836
v 0.522749 0.576719
v 0.233193 0.380826
v 0.294720 0.179310
v 0.047079 0.778068
v 0.203813 0.838709
v 0.739709 0.222177
v 0.774812 0.205538
v 0.107380 0.914399
v 0.209167 0.942840
v 0.124858 0.758186
v 0.988751 0.372818
v 0.051117 0.509803
v 0.523332 0.972783
v 0.581291 0.208362
v 0.473231 0.206017
v 0.684058 0.250311
v 0.822229 0.412809
v 0.150901 0.418075
v 0.073563 0.753211
v 0.201871 0.910836
v 0.129293 0.862113
v 0.761739 0.231847
v 0.372473 0.835258
v 0.271011 0.693620
v 0.012834 0.699079
